,cu_rol7_c1,oil_rol7_c1,gas_rol7_c1,al_rol7_c1,wheat_rol7_c1,cof_rol7_c1,pk_rol7_c1,bn_rol7_c1,scaled_oil,scaled_cu,scaled_gas,scaled_wheat,scaled_pk,scaled_al,scaled_cof,kospi_cost,kospi200_cost,kosdaq_cost,kosdaq100_cost
2019- 02- 21,0.017357142857142183,0.15714285714285126,0.017428571428571793,7.857142857142662,-5.107142857142833,-0.5285714285714391,-0.12857142857143344,-1.8571428571428896,0.0010015700286936278,0.00269506628993697,0.21113537117903927,0.2976054732041049,0.02179512581731722,0.03371679360383378,0.16419956140350878,2228.66,288.41,747.33,1625.98
2019- 02- 22,0.024357142857143188,0.11285714285714477,0.02057142857142802,10.392857142857338,-2.892857142857167,-0.8357142857143032,1.3300000000000054,-0.6785714285713311,0.000947431108223702,0.0028689415344490326,0.07406113537117903,0.30384684630618736,0.3409946502872994,0.03803224978300468,0.23766447368421054,2230.5,288.74,743.38,1617.75
2019- 02- 25,0.020642857142857185,-0.06857142857143117,0.030142857142857693,8.071428571428442,-5.357142857142833,-0.6714285714285495,1.1999999999999957,-1.2857142857143344,0.0020843484380921443,0.0029993479678330796,0.17237991266375544,0.27552061453519777,0.3572419258965722,0.02881453318500226,0.21573464912280702,2232.56,289.0,750.4,1636.13
2019- 02- 26,0.018857142857142684,-0.31857142857142406,0.033857142857142364,8.78571428571422,-6.142857142857167,-0.16428571428572525,1.1385714285714315,-1.3928571428571104,0.0007579448865789616,0.003955661812649424,0.02864628820960698,0.21034627618075977,0.25044580939171784,0.03574615826599347,0.07291666666666667,2226.6,287.89,747.09,1630.83
2019- 02- 27,0.01778571428571407,-0.24714285714284756,0.02185714285714324,10.5,-6.107142857142833,0.4714285714285751,1.1328571428571408,-3.071428571428555,0.0005143197444642954,0.32149532710280376,0.20272925764192137,0.0945808077777111,0.3116702991876362,0.0193767649971271,0.0859375,2234.79,288.76,752.16,1638.22
2019- 02- 28,0.010071428571428509,-0.07857142857143629,0.021428571428571352,7.464285714285779,-5.321428571428555,-0.02142857142858645,0.9128571428571419,-5.035714285714334,0.0010015700286936278,0.30510758530754184,0.255764192139738,0.02532557162575767,0.3786407766990291,0.029340211983031574,0.0644188596491228,2195.44,283.8,731.25,1620.49
2019- 03- 04,0.001642857142857057,-0.06857142857143117,0.02285714285714313,-4.85714285714289,-5.678571428571388,0.6785714285714306,0.7757142857142938,-4.357142857142776,0.0011369173298684423,0.3067594001304064,0.22371179039301306,0.005281161855608234,0.25401228452546065,0.051296470617000205,0.04084429824561404,2190.66,282.51,748.07,1659.27
2019- 03- 05,-0.0022142857142859462,-0.034285714285715585,0.02385714285714302,-6.178571428571331,-4.642857142857167,0.6857142857143117,-0.4642857142857082,-5.10714285714289,0.0008120838070488875,0.2692892849380569,0.2224017467248908,0.001980435695853088,0.2888844858331682,0.044328170271030205,0.05893640350877193,2179.23,280.45,747.95,1653.96
2019- 03- 06,-0.004071428571428282,0.07285714285713851,0.0007142857142854453,-6.285714285714221,-3.75,0.6714285714285495,-0.2857142857142918,-3.571428571428555,0.0002165556818797033,0.2235600956313845,0.2585807860262009,0.0009001980435695854,0.24806815930255602,0.035183804202985364,0.036595394736842105,2175.6,279.85,746.7,1640.48
2019- 03- 07,-0.00535714285714306,0.06571428571428584,0.001571428571428335,-7.142857142857338,-4.107142857142833,0.13571428571428612,-0.24571428571428555,-2.5,0.0006496670456391099,0.2604216474679418,0.25283842794759825,0.00042009242033247315,0.31107588666534575,0.038680179464296624,0.06195175438596491,2165.79,278.87,736.83,1612.39
2019- 03- 08,-0.009857142857142787,-0.042857142857137376,0.009428571428571342,-7.5714285714284415,-4.035714285714334,-0.4285714285714306,-0.09714285714285609,0.1785714285714448,0.001894862216447404,0.2891545316235601,0.1848908296943231,0.00018003960871391706,0.5028729938577373,0.03579505861929852,0.07963267543859649,2137.44,274.84,735.97,1616.01
2019- 03- 11,-0.006714285714285673,-0.0042857142857215536,-0.005714285714284895,-9.928571428571558,-4.321428571428555,0.3214285714285836,0.14714285714285325,2.2142857142856656,0.0005955281251691842,0.18761138882851555,0.2962663755458515,0.00018003960871391706,0.3013671488012681,0.052726805951172996,0.10855263157894737,2138.1,275.06,739.09,1631.95
2019- 03- 12,-0.000500000000000167,0.1328571428571479,-0.01071428571428612,-7.0714285714284415,-1.1071428571428328,-0.09285714285712743,0.23571428571429465,3.6428571428571104,0.00040604190352444374,0.2964138230819387,0.1939301310043668,0.00012002640580927805,0.3257380622151773,0.08374185503490263,0.08525219298245615,2157.18,277.73,754.76,1674.66
2019- 03- 13,0.003785714285714281,0.04857142857142094,-0.005285714285714338,3.8571428571428896,-0.9285714285714448,-0.1785714285714306,0.21714285714284642,6.035714285714334,0.0007308754263439987,0.2146489893501413,0.21836244541484714,6.001320290463902e-05,0.27600554785020803,0.04176090172251494,0.0712719298245614,2148.41,276.0,754.89,1671.05
2019- 03- 14,-0.005999999999999783,0.02285714285714846,-0.004142857142857004,3.7857142857142208,-0.2857142857142776,0.4571428571428271,0.28857142857143714,5.321428571428555,0.0010286394889285908,0.29871767007172356,0.18358078602620084,0.20323471163656004,0.6405785615216962,0.033215564982456994,0.2553453947368421,2155.68,276.64,755.42,1651.12
2019- 03- 15,-0.0017857142857145014,0.06142857142857139,-0.0065714285714291165,4.14285714285711,3.107142857142833,0.6285714285714477,0.4457142857142813,4.10714285714289,0.00024362514211466623,0.30967181047598347,0.17796943231441045,0.40640941007021547,0.6189815732118091,0.030623846257289207,0.19202302631578946,2176.11,279.87,748.36,1632.58
2019- 03- 18,-0.0002142857142857224,0.06142857142857139,-0.00228571428571378,7.75,3.6071428571428896,0.3857142857142861,0.44285714285714306,1.8571428571428896,0.0004331113637594066,0.2620299934796783,0.22058951965065499,0.35041709176018726,0.7132950267485636,0.05438941796354478,0.18736293859649122,2179.49,279.93,753.13,1632.24
2019- 03- 19,0.004214285714285726,0.10857142857143032,0.0012857142857143344,11.35714285714289,3.3928571428571104,0.6499999999999915,0.13571428571429323,0.6428571428571104,0.00010827784093985166,0.274983699195827,0.23700873362445413,0.3210706355398188,0.5918367346938777,0.11359552072763726,0.2183388157894737,2177.62,279.82,748.91,1612.92
2019- 03- 20,0.0028571428571431134,0.07428571428570763,0.006857142857142229,14.14285714285711,6.071428571428612,0.15714285714284415,-0.04285714285714448,-1.3571428571428896,0.0002165556818797033,0.26185611823516625,0.24665938864628817,0.32161075436596054,0.4919754309490787,0.03824007628455115,0.1455592105263158,2177.1,279.92,749.76,1614.93
2019- 03- 21,-0.003214285714285836,0.018571428571426907,0.005285714285714782,4.89285714285711,2.8928571428571104,-0.014285714285691142,0.028571428571424917,-2.321428571428555,0.00046018082399436956,0.40186915887850466,0.18032751091703053,0.3769429274440377,0.43372300376461265,0.049817234929522364,0.21367872807017543,2184.88,282.38,743.52,1597.54
2019- 03- 22,-0.013285714285714345,-0.09428571428570365,-0.009571428571428342,0.8214285714286689,3.678571428571445,-0.028571428571439128,-0.26428571428571956,-2.5357142857143344,0.0014076119322180716,0.45064116496413825,0.19965065502183404,0.4381563944067695,0.4355062413314841,0.05287350701108815,0.17996162280701755,2186.95,283.13,743.97,1597.29
2019- 03- 25,-0.0050000000000003375,-0.060000000000002274,-0.014285714285714679,-2.0357142857142208,2.4642857142857224,-0.3642857142857139,-0.25,0.21428571428577925,0.0005143197444642954,0.29710932405998697,0.10473799126637554,0.3583388345435996,0.3251436496928869,0.05786134304820352,0.13212719298245615,2144.86,277.45,727.21,1556.62
2019- 03- 26,-0.007428571428571118,-0.11285714285715187,-0.007857142857143007,-0.4285714285715585,1.0,-0.06428571428570251,-0.36285714285713766,0.75,0.0005143197444642954,0.2727667898282982,0.07849344978165938,0.5025505611234472,0.29562116108579356,0.0492059805132092,0.1636513157894737,2148.8,277.6,736.81,1576.99
2019- 03- 27,-0.006571428571428672,-0.1599999999999966,-0.019571428571428573,-0.46428571428577925,1.8214285714285552,-0.15000000000000568,-0.37142857142857366,1.9642857142856656,0.0003519029830545179,0.2530319495761791,0.018427947598253273,0.3670407489647723,0.1527640182286507,0.03397352045868531,0.14144736842105263,2145.62,277.28,728.45,1545.63
2019- 03- 28,-0.006571428571428672,-0.124285714285719,-0.023142857142856688,-6.3214285714284415,1.1428571428571672,-0.07857142857142208,-0.2685714285714269,2.25,0.0008662227275188132,0.0006085633557922192,0.16925764192139736,0.29748544679829564,0.21180899544283735,0.040122739886795676,0.11485745614035088,2128.1,275.08,719.72,1532.95
2019- 03- 29,0.002642857142857391,-0.12142857142856656,-0.02257142857142913,-3.8571428571428896,-1.0,0.3142857142857167,-0.28857142857143003,3.6071428571428896,0.0008120838070488875,0.0010867202782003913,0.2493668122270742,0.4331752985656845,0.12839310481474145,0.057237863543564096,0.17173793859649122,2140.67,276.48,729.31,1564.87
2019- 04- 01,0.003214285714285836,-0.060000000000002274,-0.016142857142857014,-0.5714285714286689,-0.5357142857143344,0.7642857142857054,-0.53857142857143,4.571428571428555,0.002165556818797033,0.001869158878504673,0.2800436681222707,0.3677008941967233,0.1654448187041807,0.05639433244905194,0.2017543859649123,2168.28,280.32,736.81,1568.6
2019- 04- 02,0.009714285714285342,-0.044285714285713595,-0.009857142857142787,-2.6071428571426623,-0.2857142857142776,0.035714285714291805,-0.2957142857142756,4.10714285714289,0.0028152238644361433,0.0016952836339926105,0.23002183406113536,0.28902358518874155,0.10144640380424015,0.04465824765583931,0.23464912280701755,2177.18,281.72,739.57,1573.17
2019- 04- 03,0.01371428571428579,-0.015714285714288678,-0.011142857142856677,1.4642857142855519,0.2142857142857224,0.028571428571424917,-0.5028571428571524,1.6071428571428896,0.0033024741486654755,0.0014344707672245165,0.20873362445414845,0.3714217127768109,0.15593421834753318,0.05239672856636389,0.13555372807017543,2203.27,285.65,749.3,1600.28
2019- 04- 04,0.008714285714285896,0.001428571428583325,-0.01385714285714279,0.5,0.2142857142857224,-0.3928571428571388,-0.5399999999999991,0.6071428571427759,0.0014888203129229604,0.00099978265594436,0.26737991266375544,0.4217127768108984,0.09510600356647515,0.04299563564346752,0.1191063596491228,2206.53,286.15,751.58,1597.38
2019- 04- 05,0.005285714285714338,0.04428571428570649,-0.007000000000000561,-3.5714285714284415,-0.25,0.34285714285712743,-0.7471428571428547,0.8571428571428896,0.0010015700286936278,0.0008259074114322974,0.2600873362445415,0.5353777831122847,0.12522290469585895,0.07390065893226079,0.20915570175438597,2209.61,286.68,751.71,1584.84
2019- 04- 08,0.008571428571428008,0.0014285714285762197,-0.000571428571428001,-5.39285714285711,0.10714285714283278,0.02142857142858645,-0.6314285714285717,0.3928571428571104,0.0008932921877537762,0.0006085633557922192,0.33406113537117904,0.4998499669927384,0.0634040023776501,0.15141994400909548,0.23601973684210525,2210.6,286.38,751.92,1581.08
2019- 04- 09,-0.00014285714285700024,0.05999999999999517,0.005285714285713894,-5.714285714285779,0.25,0.028571428571410706,-0.3500000000000014,0.3571428571428896,0.002246765199501922,0.0016518148228645948,0.25360262008733625,0.5344775850687151,0.10223895383396078,0.1352828274184281,0.26836622807017546,2213.56,286.71,756.81,1592.07
2019- 04- 10,0.00028571428571444457,0.054285714285711606,-0.0011428571428573342,-5.5,-0.678571428571388,-0.2785714285714107,-0.27999999999999403,-0.7142857142856656,0.002246765199501922,0.0003912193001521409,0.2756986899563319,0.39176618856148354,0.08440657816524669,0.05530629958801452,0.253015350877193,2224.39,287.92,760.15,1597.43
2019- 04- 11,-0.002642857142857391,0.09285714285714874,-0.0028571428571426694,-4.464285714285779,-0.5,0.3928571428571388,-0.2942857142857278,-0.21428571428577925,0.003464890910075253,0.001477939578352532,0.3493668122270742,0.4713436956130349,0.09550227858133546,0.06305700558686536,0.27823464912280704,2224.44,287.42,766.49,1614.02
2019- 04- 12,-0.0004285714285714448,0.12428571428571189,-0.0024285714285716686,-4.964285714285779,-0.9285714285714448,0.22142857142856087,-0.2942857142857065,-0.8214285714285552,0.008364463212603541,0.0032601608346011736,0.18954148471615717,0.3899057792714397,0.08341589062809592,0.04880255259844252,0.5243969298245614,2233.45,288.37,767.85,1607.63
2019- 04- 15,0.0033571428571432804,0.19285714285714306,-0.007571428571428562,-4.5714285714284415,-1.6071428571428328,0.04285714285715869,-0.34285714285714164,-0.9285714285714448,0.002436251421146662,0.0027820039121930016,0.297882096069869,0.4784852667586869,0.06439468991480088,0.04891257839337889,0.5391995614035088,2242.88,289.38,766.75,1605.16
2019- 04- 16,0.004928571428571171,0.17714285714285438,-0.0131428571428569,-4.10714285714289,-3.25,-0.8142857142857309,-0.15428571428571303,-1.4642857142856656,0.0006496670456391099,0.0032601608346011736,0.22320960698689954,0.5423993278521275,0.03824053893402021,0.03813005048961479,0.6417214912280702,2248.63,290.62,765.02,1608.57
2019- 04- 17,0.004714285714285893,0.14142857142856968,-0.027285714285714135,-2.0,-2.6071428571428896,-0.4642857142857082,-0.1685714285714326,-0.03571428571433444,0.0007038059661090358,0.001869158878504673,0.3137336244541485,0.25583628398247615,0.054091539528432736,0.10904778787026737,0.5357730263157895,2245.89,290.33,766.89,1608.49
2019- 04- 18,-0.002214285714285502,0.06714285714286916,-0.029857142857142804,-0.5,-2.178571428571445,-0.9071428571428584,-0.31857142857143117,-0.28571428571422075,0.0010557089491635538,0.001869158878504673,0.36419213973799125,0.26429814559203024,0.022191400832177532,0.038680179464296624,0.5736019736842105,2213.77,285.82,753.52,1571.68
2019- 04- 19,-0.0017857142857145014,0.07071428571427418,-0.02757142857142858,1.2857142857142208,-1.7857142857142776,-0.9285714285714306,-0.1885714285714286,-2.392857142857224,0.001245195170808294,0.001608346011736579,0.2959061135371179,0.24998499669927385,0.024965325936199722,0.04006976450404853,0.4712171052631579,2216.15,285.89,762.57,1596.21
2019- 04- 22,0.0018571428571432236,0.08714285714286518,-0.020000000000000462,1.6785714285715585,-3.5357142857142776,-0.9857142857142804,0.5142857142857196,-2.0357142857142208,0.0014346813924530344,0.0013475331449684853,0.2276200873362445,0.23567184780651745,0.2837329106399841,0.041459349543800456,0.4701206140350877,2216.65,285.87,762.01,1595.46
2019- 04- 23,-0.00735714285714284,0.03714285714285381,-0.029285714285713915,1.1428571428571104,-3.678571428571445,-0.9214285714285779,0.1785714285714306,-1.7857142857143344,0.0014888203129229604,0.0016952836339926105,0.25927947598253276,0.2839224629418472,0.32118089954428375,0.042848934583552364,0.4894462719298246,2220.51,286.47,761.42,1595.46
2019- 04- 24,-0.003571428571429003,-0.022857142857141355,-0.01828571428571424,1.8214285714284415,-3.8928571428571104,-0.5999999999999943,-0.2957142857142969,-1.7142857142856656,0.0005413892046992583,0.0036513801347533145,0.09556768558951964,0.22396927324011284,0.7014067763027542,0.03180967982493673,0.2520559210526316,2201.03,283.7,757.82,1583.86
2019- 04- 25,-0.009928571428571509,-0.05999999999999517,-0.008285714285714452,0.0,-1.4642857142857224,-0.5499999999999972,0.11142857142858276,0.8571428571427759,0.004926641762763251,0.002347315800912845,0.11384279475982532,0.22522955050111026,0.5145631067961166,0.02173620704409589,0.35389254385964913,2190.5,282.83,750.43,1568.7
2019- 04- 26,-0.011214285714285399,-0.08714285714285808,0.007000000000000117,-2.0714285714284415,-1.7142857142857224,-0.5071428571428527,0.03999999999999915,-1.0357142857142208,0.005440961507227546,0.004433818735057596,0.019192139737991262,0.1916221568745124,0.40083217753120665,0.03151627770510641,0.24917763157894737,2179.31,281.34,741.0,1553.98
2019- 04- 29,-0.003714285714286003,-0.06142857142857849,0.014714285714285236,-6.071428571428669,-2.5,-0.3499999999999943,-0.1785714285714306,-0.6785714285714448,0.0011639867901034053,0.3068898065637905,0.19903930131004363,0.18712116665666448,0.529027144838518,0.036675264978789465,0.20531798245614036,2216.43,286.79,750.6,1577.58
2019- 04- 30,-0.0019999999999997797,-0.05499999999999261,0.00971428571428623,-10.5,-3.857142857142833,-0.6642857142857252,0.09000000000000341,0.03571428571433444,0.002165556818797033,0.28124320799826125,0.2031659388646288,0.030306667466842706,0.48523875569645336,0.06698125893959583,0.3486842105263158,2203.59,284.92,754.74,1583.5
2019- 05- 02,-0.016928571428571182,-0.21285714285713908,0.019142857142857128,-7.714285714285779,-0.7857142857143344,-0.34285714285715585,-0.09142857142857252,-0.46428571428566556,0.0023279735802068107,0.3522277765703108,0.2612227074235808,0.0016803696813298926,0.3001783237566871,0.040061614445164366,0.26987390350877194,2212.75,286.12,760.38,1584.36
2019- 05- 03,-0.013499999999999623,-0.23428571428572553,0.015000000000000124,-11.60714285714289,-0.6071428571428328,-0.17142857142856371,0.4885714285714329,-0.46428571428566556,0.0005684586649342212,0.34905455335796565,0.1938427947598253,0.0006601452319510292,0.4598771547453933,0.06154109463440873,0.40707236842105265,2196.32,283.67,761.82,1587.4
