,date,cu_cost,oil_cost,gas_cost,wheat_cost,al_cost,cu_vol,wheat_vol,gas_vol,oil_vol,al_vol,kospi_cost,kospi_vol,kospi200_cost,kospi200_vol,kosdaq_cost,kosdaq_vol,kosdaq100_cost,kosdaq100_vol,cof_cost,bn_cost,pk_cost,cof_vol,bn_vol,pk_vol
350,2021- 06- 08,4.559,62.01,3.128,685.0,2452.5,250.0,91990.0,208580.0,18680.0,25850.0,3247.83,1950000000.0,432.88,323680000.0,986.12,1870000000.0,1926.39,50310000.0,159.85,1580.0,120.7,26930.0,141920.0,5150.0
351,2021- 06- 07,4.5295,61.47,3.07,680.0,2426.0,290.0,103020.0,138840.0,15140.0,28840.0,3252.12,1730000000.0,433.26,337930000.0,985.86,1950000000.0,1916.85,36640000.0,162.2,1560.25,119.9,27920.0,145330.0,8020.0
352,2021- 06- 04,4.5315,61.37,3.097,687.75,2455.0,310.0,55840.0,118040.0,24160.0,26120.0,3240.08,1390000000.0,432.22,290320000.0,987.58,2150000000.0,1924.71,35440000.0,163.65,1583.75,119.5,17240.0,80380.0,7170.0
353,2021- 06- 03,4.4665,60.86,3.041,676.25,2405.0,470.0,60410.0,100520.0,16309.999999999998,25610.0,3247.43,1580000000.0,433.87,219810000.0,990.19,1700000000.0,1936.52,45460000.0,159.65,1549.25,119.38,16720.0,91790.0,5980.0
354,2021- 06- 02,4.595,60.86,3.075,687.5,2444.0,190.0,65960.0,114980.0,19000.0,31340.0,3224.23,1500000000.0,430.15,292520000.0,981.1,1610000000.0,1914.17,37630000.0,163.15,1562.5,118.25,11000.0,93700.0,8400.0
355,2021- 06- 01,4.6565,60.2,3.104,693.5,2469.0,320.0,75700.0,193400.0,35140.0,40240.0,3221.87,1470000000.0,430.32,225690000.0,984.59,1780000000.0,1935.96,39440000.0,163.05,1548.5,118.62,18510.0,97370.0,8520.0
356,2021- 05- 31,4.681,66.96,3.055,673.62,,,,,,,3203.92,1120000000.0,427.91,230910000.0,981.78,1640000000.0,1937.02,51780000.0,,,,,,
357,2021- 05- 30,4.6937,66.59,3.037,664.12,,,,,,,,,,,,,,,,,,,,
358,2021- 05- 28,4.681,59.16,2.986,663.5,2483.0,650.0,56120.0,110000.0,27290.0,54850.0,3188.73,966370000.0,425.95,203180000.0,977.46,1580000000.0,1928.61,36600000.0,164.3,1530.5,117.25,16450.0,74560.0,10090.0
359,2021- 05- 27,4.666,59.69,2.958,676.25,2481.0,840.0,65470.0,123070.0,26800.0,44880.0,3165.51,1080000000.0,423.0,311200000.0,974.08,1850000000.0,1929.2,46920000.0,157.3,1537.0,115.72,13940.0,87610.0,7060.0
360,2021- 05- 26,4.5295,59.43,2.984,648.5,2402.0,65580.0,59950.0,5090.0,13720.0,29250.0,3168.43,1270000000.0,423.54,199310000.0,966.06,1940000000.0,1908.39,60010000.0,157.65,1503.5,115.28,9590.0,101220.0,8180.0
361,2021- 05- 25,4.5065,59.22,2.913,656.5,2372.0,86450.0,64769.99999999999,38340.0,20700.0,39980.0,3171.32,612980000.0,424.35,176020000.0,962.07,1680000000.0,1908.38,36900000.0,152.45,1511.75,115.25,7250.0,98160.0,13190.0
362,2021- 05- 24,4.5255,59.24,2.886,662.25,2387.0,79530.0,57250.0,43510.0,16560.0,63500.0,3144.3,587970000.0,420.57,177690000.0,948.37,1540000000.0,1875.14,38710000.0,151.0,1522.75,113.35,4580.0,78380.0,9570.0
363,2021- 05- 21,4.481,57.68,2.906,674.25,2370.0,105060.0,57460.0,58270.0,21080.0,66910.0,3156.42,797260000.0,422.08,196320000.0,965.63,1530000000.0,1910.81,47210000.0,152.1,1526.25,114.22,4340.0,87020.0,14160.0
364,2021- 05- 20,4.568,56.68,2.925,675.25,2396.0,102540.0,55310.0,85090.0,27150.0,40940.0,3162.28,774250000.0,421.68,181880000.0,971.13,1530000000.0,1920.38,47000000.0,152.95,1533.25,112.25,6710.0,74950.0,16190.000000000002
365,2021- 05- 19,4.5765,57.48,2.964,679.25,2415.0,142070.0,77670.0,100250.0,24760.0,50350.0,,,,,,,,,152.9,1538.25,110.95,7340.0,125740.0,12980.0
366,2021- 05- 18,4.7255,59.06,3.012,698.0,2478.0,78110.0,61420.0,129180.0,24350.0,57570.0,3173.05,786140000.0,423.09,174860000.0,969.1,1420000000.0,1916.32,54540000.0,152.8,1574.25,110.65,22290.0,100080.0,20810.0
367,2021- 05- 17,4.7115,59.46,3.109,699.75,2499.0,76760.0,53090.0,169010.0,21310.0,39250.0,3134.52,771310000.0,418.27,207000000.0,962.5,1460000000.0,1900.44,41100000.0,145.75,1587.5,108.65,14920.0,84850.0,15750.0
368,2021- 05- 14,4.6545,59.07,2.961,727.25,2463.0,115490.0,40.0,84200.0,24740.0,51350.0,3153.32,836400000.0,420.17,199290000.0,966.72,1560000000.0,1903.13,48990000.0,145.0,1603.75,111.15,16720.0,20.0,210.0
369,2021- 05- 13,4.6905,58.27,2.973,726.5,2451.5,113720.0,60.0,96120.0,33840.0,54520.0,3122.11,1100000000.0,416.07,379120000.0,951.77,1450000000.0,1861.65,59260000.0,146.4,1612.25,111.47,16900.0,200.0,330.0
370,2021- 05- 12,4.736,60.28,2.969,754.75,2480.5,108330.0,80.0,90580.0,24210.0,55020.0,3161.66,1420000000.0,421.86,295190000.0,967.1,1970000000.0,1893.48,77990000.0,146.5,1660.5,111.8,19250.0,170.0,210.0
371,2021- 05- 11,4.762,59.52,2.955,759.75,2521.0,109380.0,60.0,107220.0,21320.0,51160.0,3209.43,1100000000.0,428.77,301800000.0,978.61,1410000000.0,1920.1,53500000.0,150.1,1637.5,111.47,20130.0,130.0,290.0
372,2021- 05- 10,4.716,59.07,2.932,742.5,2531.0,160250.0,230.0,92280.0,20380.0,78160.0,3249.3,1010000000.0,435.63,255440000.0,992.8,1320000000.0,1964.65,60920000.0,148.05,1620.0,111.9,18900.0,400.0,230.0
373,2021- 05- 07,4.7485,58.85,2.958,773.5,2540.0,120250.0,30.0,102870.0,16129.999999999998,54330.0,3197.2,989680000.0,428.56,229120000.0,978.3,1270000000.0,1921.37,48560000.0,152.9,1621.0,111.97,24250.0,510.0,380.0
374,2021- 05- 06,4.6025,58.45,2.928,764.25,2488.5,79800.0,20.0,83810.0,19380.0,55690.0,3178.74,1240000000.0,426.64,313800000.0,969.99,1140000000.0,1896.55,48540000.0,154.3,1605.5,111.4,34400.0,590.0,360.0
375,2021- 05- 05,4.524,58.62,2.938,755.75,2444.5,64610.0,500.0,90210.0,26570.0,28420.0,,,,,,,,,149.85,1582.0,111.38,31410.0,630.0,320.0
376,2021- 05- 04,4.5215,58.55,2.967,737.0,2428.0,64430.00000000001,300.0,102050.0,19540.0,32890.0,3147.37,1280000000.0,423.57,208970000.0,967.2,1550000000.0,1901.53,54020000.0,140.35,1577.0,111.15,14980.0,1620.0,460.0
377,2021- 05- 03,4.5285,57.55,2.966,725.5,,40970.0,410.0,101040.0,9300.0,,3127.2,1040000000.0,420.36,234400000.0,961.81,1460000000.0,1882.38,54490000.0,140.25,1560.25,110.7,15620.0,1620.0,410.0
378,2021- 04- 30,4.468,56.8,2.931,742.5,2397.0,74280.0,410.0,101570.0,14800.0,38220.0,3147.86,1360000000.0,422.36,255790000.0,983.45,1470000000.0,1943.23,43870000.0,141.45,1571.0,110.12,20420.0,4670.0,460.0
379,2021- 04- 29,4.4865,57.92,2.911,737.5,2417.0,92260.0,9420.0,123110.0,25070.0,42740.0,3174.07,1220000000.0,426.28,231940000.0,990.69,1930000000.0,1955.8,46820000.0,143.0,1542.5,108.72,17430.0,22540.0,700.0
380,2021- 04- 28,4.498,57.31,2.925,725.25,2399.5,2640.0,12760.0,3250.0,20320.0,22920.0,3181.47,1410000000.0,427.48,261380000.0,998.27,3240000000.0,1984.2,55620000.0,145.85,1557.75,111.28,17310.0,66000.0,540.0
381,2021- 04- 27,4.487,56.92,2.873,733.75,2396.0,1780.0,16100.000000000002,41280.0,20730.0,31900.0,3215.42,1530000000.0,432.14,216230000.0,1021.01,3410000000.0,2041.21,60020000.0,145.9,1549.75,109.8,28530.0,77710.0,590.0
382,2021- 04- 26,4.443,56.28,2.79,739.5,2403.5,1660.0,34380.0,34310.0,11020.0,24420.0,3217.53,1300000000.0,432.36,244080000.0,1030.06,2930000000.0,2072.53,55770000.0,143.35,1569.0,109.25,30560.0,84660.0,350.0
383,2021- 04- 23,4.34,56.33,2.73,710.25,2364.5,790.0,29090.0,50600.0,9310.0,23230.0,3186.1,2250000000.0,428.34,215680000.0,1026.82,4100000000.0,2067.84,49590000.0,138.5,1539.75,109.35,28490.0,112190.0,380.0
384,2021- 04- 22,4.278,55.8,2.749,710.25,2363.0,900.0,45270.0,126330.0,13220.0,24180.0,3177.52,1750000000.0,427.37,202880000.0,1025.71,4090000000.0,2066.16,67250000.0,136.15,1533.25,107.45,15290.0,115380.0,470.0
385,2021- 04- 21,4.2845,55.36,2.692,673.25,2364.5,1030.0,30050.0,99730.0,18170.0,48110.0,3171.66,1770000000.0,426.75,187760000.0,1022.22,2890000000.0,2061.77,53950000.0,134.2,1497.25,107.6,22150.0,88610.0,600.0
386,2021- 04- 20,4.219,55.95,2.727,659.75,2309.5,450.0,43160.0,96680.0,17710.0,26760.0,3220.7,1300000000.0,434.6,185750000.0,1031.88,1770000000.0,2094.57,48880000.0,134.45,1472.0,108.08,24100.0,91630.0,470.0
387,2021- 04- 19,4.243,56.51,2.749,652.25,2330.0,520.0,28590.0,105070.0,13890.0,24090.0,3198.84,1060000000.0,431.96,172930000.0,1029.46,2010000000.0,2108.64,117260000.0,131.9,1449.75,105.65,21210.0,78230.0,440.0
388,2021- 04- 16,4.172,56.53,2.68,652.5,2315.0,280.0,36530.0,94880.0,11300.0,25130.0,3198.62,985280000.0,432.43,188080000.0,1021.62,2070000000.0,2080.86,48180000.0,131.2,1433.25,102.47,25400.0,88560.0,980.0
389,2021- 04- 15,4.223,56.82,2.658,653.75,2339.0,730.0,61430.0,135590.0,17000.0,38650.0,3194.33,1310000000.0,432.66,189530000.0,1013.9,2620000000.0,2063.35,58690000.0,134.7,1418.25,103.4,29040.0,85080.0,1830.0
390,2021- 04- 14,4.1315,57.13,2.618,648.0,2323.5,500.0,117770.0,129020.0,29850.0,33650.0,3182.38,1780000000.0,430.71,154420000.0,1014.42,3180000000.0,2058.61,44740000.0,134.05,1410.0,103.6,28780.0,113550.0,4250.0
391,2021- 04- 13,4.0365,55.64,2.619,629.75,2293.0,420.0,78360.0,166000.0,8730.0,29400.0,3169.08,1740000000.0,429.08,162000000.0,1010.37,3660000000.0,2057.53,80530000.0,131.95,1389.5,103.4,33000.0,119430.0,3600.0
392,2021- 04- 12,4.0225,55.16,2.561,628.0,2262.0,590.0,101810.0,144320.0,12810.0,25750.0,3135.59,1050000000.0,424.22,134970000.0,1000.65,1910000000.0,2020.72,46910000.0,130.0,1382.0,103.53,25560.0,134730.0,5230.0
393,2021- 04- 09,4.0445,54.62,2.526,638.75,2264.0,370.0,113070.0,121590.0,10890.0,21730.0,3131.88,1820000000.0,424.3,166990000.0,989.39,1590000000.0,1997.37,46010000.0,129.15,1403.0,103.47,22350.0,113730.0,5000.0
394,2021- 04- 08,4.099,54.52,2.522,628.75,2282.5,430.0,87000.0,140800.0,15620.0,26240.0,3143.26,1360000000.0,426.86,221930000.0,982.02,1910000000.0,1985.52,54140000.0,129.75,1415.25,103.47,23110.0,98190.0,5840.0
395,2021- 04- 07,4.0575,55.26,2.52,616.25,2260.0,240.0,73520.0,132270.0,17670.0,24200.0,3137.41,1980000000.0,426.7,176730000.0,973.22,2040000000.0,1964.99,37070000.0,128.7,1408.75,102.88,16040.0,84840.0,5820.0
396,2021- 04- 06,4.118,55.0,2.456,615.5,2268.0,150.0,58040.0,142680.0,15560.0,36050.0,3127.08,1280000000.0,425.88,162960000.0,968.63,2410000000.0,1961.31,36470000.0,128.7,1418.75,102.1,20840.0,81200.0,7110.0
397,2021- 04- 05,4.1395,54.26,2.511,618.0,,340.0,52000.0,146890.0,17430.0,,3120.83,1080000000.0,424.85,157710000.0,969.77,1930000000.0,1970.02,36610000.0,124.05,1412.75,102.4,11630.0,63980.0,5050.0
398,2021- 04- 01,3.994,55.55,2.639,611.0,2225.5,73100.0,73410.0,116690.0,36860.0,26580.0,3087.4,922680000.0,419.42,184610000.0,965.78,2010000000.0,1983.73,51400000.0,123.55,1402.0,101.78,17870.0,169780.0,5640.0
399,2021- 03- 31,4.0,53.12,2.608,618.0,2212.0,310.0,90270.0,92080.0,15920.0,39460.0,3061.42,1150000000.0,415.04,225860000.0,956.17,1850000000.0,1963.52,48960000.0,125.4,1436.75,101.05,18070.0,128590.0,4480.0
400,2021- 03- 30,3.982,53.84,2.623,601.75,2231.0,80.0,52670.0,100810.0,9910.0,26180.0,3070.0,1020000000.0,416.61,207510000.0,958.06,2030000000.0,1974.79,34410000.0,124.65,1366.75,100.92,13270.0,96930.0,6730.0
401,2021- 03- 29,4.0345,54.5,2.586,616.75,2266.0,61610.0,38590.0,6540.0,11300.0,27680.0,3036.04,1290000000.0,412.05,312520000.0,954.1,2390000000.0,1973.84,55400000.0,129.05,1393.0,100.38,6400.0,98530.0,6670.0
402,2021- 03- 26,4.068,54.48,2.557,613.25,2298.0,63830.0,45620.0,35200.0,14950.0,39960.0,3041.01,1040000000.0,412.89,305210000.0,956.7,2130000000.0,1979.13,44370000.0,130.5,1400.5,100.8,9610.0,100390.0,7560.0
403,2021- 03- 25,3.978,52.94,2.57,612.5,2246.0,108970.0,60630.0,39050.0,20840.0,42020.0,3008.33,940350000.0,408.53,180930000.0,954.99,1750000000.0,1978.64,59760000.0,128.65,1414.25,99.67,11690.0,104660.0,8570.0
404,2021- 03- 24,4.064,54.71,2.518,624.75,2258.0,73580.0,45580.0,48420.0,33460.0,25990.0,2996.35,978430000.0,407.1,193070000.0,953.82,1730000000.0,1982.95,46140000.0,128.55,1432.75,97.78,8860.0,78100.0,8750.0
405,2021- 03- 23,4.0795,53.02,2.508,634.75,2219.5,81750.0,68770.0,89370.0,29910.0,59290.0,3004.74,1330000000.0,408.71,234500000.0,946.31,2040000000.0,1965.68,47310000.0,129.65,1423.25,96.47,6810.0,108200.0,7730.0
406,2021- 03- 22,4.1395,54.86,2.582,627.25,2272.0,58810.0,36120.0,108230.0,10950.0,50250.0,3035.46,915740000.0,412.64,270010000.0,955.38,1780000000.0,1976.88,46140000.0,132.1,1417.5,95.05,8290.0,77290.0,6600.0
407,2021- 03- 19,4.113,54.64,2.535,627.0,2265.5,75170.0,51670.0,74380.0,22080.0,42730.0,3039.53,1070000000.0,412.91,189020000.0,952.11,1660000000.0,1969.13,39140000.0,129.0,1416.25,94.25,19950.0,86780.0,8680.0
408,2021- 03- 18,4.108,54.03,2.481,630.5,2216.0,67410.0,47130.0,143770.0,40650.0,35380.0,3066.01,1230000000.0,417.06,164060000.0,949.83,2060000000.0,1964.3,46150000.0,129.95,1392.25,94.3,20650.0,93490.0,15870.0
409,2021- 03- 17,4.119,56.4,2.528,640.0,2227.5,58920.0,36150.0,91680.0,16200.0,31960.0,3047.5,814990000.0,414.01,132770000.0,943.78,2760000000.0,1958.18,51180000.0,133.55,1417.75,93.67,11310.0,69410.0,14770.0
410,2021- 03- 16,4.0715,56.2,2.562,647.0,2202.5,72250.0,51100.0,99290.0,13780.0,49120.0,3067.17,1120000000.0,417.31,155160000.0,940.65,3370000000.0,1955.48,54240000.0,134.5,1423.25,92.9,18040.0,71220.0,14380.0
411,2021- 03- 15,4.1405,56.36,2.484,645.0,2218.0,60220.0,40090.0,136040.0,13290.0,50210.0,3045.71,1160000000.0,414.18,161310000.0,926.9,2340000000.0,1913.51,40520000.0,132.1,1419.5,90.55,16880.0,82220.0,16530.0
412,2021- 03- 12,4.14,56.41,2.6,631.75,2171.0,68500.0,10.0,104730.0,9100.0,29900.0,3054.39,1670000000.0,416.13,184660000.0,925.49,2860000000.0,1921.69,51830000.0,133.0,1415.75,91.4,13310.0,30.0,15110.0
413,2021- 03- 11,4.139,56.52,2.668,636.25,2178.0,89650.0,30.0,119770.0,17350.0,55220.0,3013.7,1350000000.0,411.02,231920000.0,908.01,2420000000.0,1886.37,70090000.0,132.35,1415.5,91.5,12470.0,180.0,28000.0
414,2021- 03- 10,4.0325,55.66,2.692,650.75,2168.0,74710.0,130.0,93180.0,16320.0,33790.0,2958.12,905650000.0,403.48,172530000.0,890.07,2880000000.0,1844.9,66209999.99999999,130.85,1411.5,88.78,18400.0,340.0,24210.0
415,2021- 03- 09,4.0085,55.65,2.662,656.5,2168.5,105190.0,10.0,96800.0,20070.0,38030.0,2976.12,1530000000.0,405.79,313260000.0,896.36,3510000000.0,1848.61,118390000.0,130.4,1441.25,88.35,25350.0,190.0,24950.0
416,2021- 03- 08,4.093,55.95,2.664,646.5,2171.0,112000.0,350.0,130870.0,19410.0,30620.0,2996.11,1930000000.0,408.34,216890000.0,904.77,3320000000.0,1860.93,52410000.0,129.15,1437.75,87.3,16730.0,150.0,24570.0
417,2021- 03- 05,4.0755,56.34,2.701,654.0,2176.0,130260.0,400.0,116200.0,26800.0,39100.0,3026.26,1190000000.0,412.0,293660000.0,923.48,2170000000.0,1913.12,117280000.0,128.85,1434.25,87.17,23580.0,170.0,23280.0
418,2021- 03- 04,3.9785,54.82,2.746,649.75,2153.5,172330.0,580.0,138700.0,57170.0,65040.00000000001,3043.49,1280000000.0,414.17,214040000.0,926.2,2450000000.0,1915.4,106580000.0,132.15,1415.25,87.3,19180.0,390.0,23200.0
419,2021- 03- 03,4.142,53.8,2.816,652.0,2200.0,106170.0,180.0,93790.0,24430.0,52340.0,3082.99,2240000000.0,420.27,198310000.0,930.8,3390000000.0,1925.35,42330000.0,132.8,1410.75,87.92,14520.0,620.0,26370.0
420,2021- 03- 02,4.222,52.8,2.839,663.25,2211.5,125090.0,240.0,109640.0,23940.0,69320.0,3043.87,1750000000.0,414.8,229890000.0,923.17,2960000000.0,1908.21,67660000.0,133.85,1414.0,85.35,19950.0,680.0,27490.0
421,2021- 03- 01,4.113,52.87,2.777,643.75,2129.5,106830.0,390.0,75970.0,18530.0,61370.0,,,,,,,,,135.8,1392.5,87.72,27040.0,1260.0,19700.0
422,2021- 02- 26,4.0925,53.31,2.771,655.0,2154.5,176040.0,1450.0,132990.0,13610.0,71660.0,3012.95,1360000000.0,409.91,297500000.0,913.94,2640000000.0,1873.35,79470000.0,137.5,1405.25,87.15,30150.0,5700.0,26430.0
423,2021- 02- 25,4.2635,54.83,2.777,671.75,2235.0,167030.0,13330.0,123990.0,18880.0,77710.0,3099.69,1280000000.0,422.52,200310000.0,936.21,2450000000.0,1915.28,71640000.0,140.05,1406.0,89.75,30550.0,44670.0,18680.0
424,2021- 02- 24,4.3015,54.81,2.854,680.25,2184.5,2490.0,23400.0,6640.0,21720.0,43080.0,2994.98,1560000000.0,407.16,252630000.0,906.31,3620000000.0,1838.63,86660000.0,137.25,1423.75,89.42,23280.0,66140.0,20010.0
425,2021- 02- 23,4.185,53.42,2.879,665.75,2147.0,1410.0,24550.0,45700.0,19130.0,47250.0,3070.09,2360000000.0,415.82,228350000.0,936.6,3390000000.0,1902.65,89720000.0,138.3,1406.0,86.42,36270.0,88640.0,14680.0
426,2021- 02- 22,4.1465,53.2,2.953,664.0,2166.5,2040.0,26460.0,39810.0,20950.0,37190.0,3079.75,1830000000.0,416.88,272970000.0,954.29,2730000000.0,1952.17,83690000.0,134.95,1383.75,85.12,42100.0,124120.0,12790.0
427,2021- 02- 19,4.077,51.98,3.069,650.75,2131.5,1060.0,51920.0,67060.0,25490.0,56340.0,3107.62,3460000000.0,420.94,246860000.0,965.11,4390000000.0,1989.24,92180000.0,129.15,1377.25,84.5,16410.0,140820.0,14470.0
428,2021- 02- 18,3.905,52.21,3.082,662.5,2137.5,510.0,56680.0,171650.0,19890.0,51770.0,3086.66,1860000000.0,417.44,181370000.0,967.42,4410000000.0,1988.37,75490000.0,129.3,1375.0,84.92,20300.0,114630.0,13900.0
429,2021- 02- 17,3.8235,52.35,3.219,644.0,2115.0,500.0,35180.0,218620.0,17740.0,31360.0,3133.73,1780000000.0,424.2,230410000.0,979.77,5070000000.0,2014.91,132510000.0,127.4,1383.75,84.9,30000.0,75860.0,17270.0
430,2021- 02- 16,3.8345,52.14,3.129,657.5,2086.5,420.0,50200.0,288940.0,20360.0,22690.0,3163.25,1940000000.0,429.24,176070000.0,977.74,2990000000.0,2023.72,200340000.0,126.2,1384.75,86.17,34310.0,115890.0,16250.0
431,2021- 02- 15,3.8218,60.09,3.067,637.75,2083.5,,,,,,3147.0,1600000000.0,427.01,191240000.0,981.97,3030000000.0,2053.17,169600000.0,,,,,,
432,2021- 02- 14,3.8003,60.37,3.035,637.25,,,,,,,,,,,,,,,,,,,,
433,2021- 02- 12,3.7875,51.54,2.912,636.75,2089.5,210.0,64750.0,190050.0,17480.0,23690.0,,,,,,,,,123.05,1372.0,74.0,25040.0,89710.0,830.0
434,2021- 02- 11,3.7735,51.03,2.868,633.5,2079.5,140.0,79700.0,261920.00000000003,11920.0,24460.0,,,,,,,,,123.05,1367.5,74.03,29710.0,133480.0,2770.0
435,2021- 02- 10,3.773,51.2,2.911,635.5,2079.0,130.0,98580.0,266990.0,18140.0,32390.0,3100.58,2150000000.0,419.65,184760000.0,964.31,2810000000.0,2021.11,45740000.0,123.15,1354.0,73.55,35260.0,171260.0,3760.0
436,2021- 02- 09,3.719,50.93,2.835,649.5,2054.0,260.0,124150.0,196930.0,17490.0,30050.0,3084.67,2150000000.0,417.91,201530000.0,957.85,3200000000.0,2016.59,72150000.0,125.0,1401.75,72.6,23880.0,183990.0,3140.0
437,2021- 02- 08,3.6665,50.69,2.882,655.75,2028.0,110.0,102710.0,194660.0,15940.0,25150.0,3091.24,1280000000.0,418.95,229540000.0,960.78,2130000000.0,2030.65,61380000.0,126.25,1387.75,72.17,22770.0,132810.0,4270.0
438,2021- 02- 05,3.627,49.9,2.863,641.25,2015.5,90.0,78450.0,270030.0,16530.0,26970.0,3120.63,1190000000.0,423.3,221560000.0,967.42,1990000000.0,2044.41,53520000.0,126.65,1366.75,70.97,20690.0,125250.0,5210.0
439,2021- 02- 04,3.555,49.65,2.935,637.5,1993.5,190.0,66020.0,186930.0,18730.0,28780.0,3087.55,1460000000.0,418.31,263570000.0,964.58,2160000000.0,2039.67,50070000.0,126.15,1372.5,71.03,22580.0,105600.0,7860.0
440,2021- 02- 03,3.5655,49.41,2.789,648.25,1973.5,170.0,77130.0,158480.0,28350.0,23370.0,3129.68,901790000.0,425.21,248280000.0,970.69,1910000000.0,2056.79,86930000.0,126.1,1371.25,72.38,11970.0,104410.0,7430.0
441,2021- 02- 02,3.5245,49.06,2.845,644.75,1972.5,70.0,46870.0,236390.0,23610.0,31410.0,3096.81,887310000.0,421.03,219040000.0,963.81,1960000000.0,2048.96,89800000.0,125.55,1354.75,71.55,11830.0,101230.0,8000.0
442,2021- 02- 01,3.5455,48.45,2.85,651.0,1969.0,100.0,55800.0,243660.0,12570.0,37530.0,3056.53,969260000.0,415.45,235010000.0,956.92,1550000000.0,2051.58,75990000.0,127.4,1365.25,69.55,16840.0,122610.0,5810.0
443,2021- 01- 29,3.558,47.58,2.564,663.0,1977.5,300.0,60150.0,133180.0,11960.0,37310.0,2976.21,995070000.0,404.56,305300000.0,928.73,2190000000.0,1966.29,97450000.0,125.0,1370.0,69.8,9770.0,140140.0,6040.0
444,2021- 01- 28,3.58,47.73,2.664,647.0,1984.5,150.0,65430.00000000001,159820.0,15100.0,28400.0,3069.05,1310000000.0,416.4,242940000.0,961.23,1950000000.0,2034.59,115720000.0,126.1,1353.25,69.95,9520.0,147310.0,6320.0
445,2021- 01- 27,3.5575,48.1,2.76,658.25,1992.0,105180.0,54190.0,5520.0,16910.0,27470.0,3122.56,924580000.0,423.67,205610000.0,985.92,2860000000.0,2080.85,136080000.0,127.55,1374.75,70.58,9230.0,176960.0,8150.0
446,2021- 01- 26,3.6195,47.81,2.656,665.25,2020.0,60310.0,68360.0,32230.0,9980.0,26820.0,3140.31,873020000.0,426.73,236600000.0,994.0,2650000000.0,2098.1,204650000.0,126.6,1370.25,70.45,8880.0,116570.0,9170.0
447,2021- 01- 25,3.6295,48.01,2.602,648.5,2012.0,63750.0,64720.0,42990.0,10540.0,28240.0,3208.99,1090000000.0,437.3,231210000.0,999.3,1850000000.0,2114.36,112980000.0,125.4,1343.5,70.62,8220.0,150390.0,7840.0
448,2021- 01- 22,3.626,47.67,2.446,634.5,1994.5,82150.0,76810.0,63830.0,18520.0,30070.0,3140.63,1110000000.0,427.13,269260000.0,979.98,2290000000.0,2051.81,66370000.00000001,126.2,1311.75,69.92,8490.0,203990.0,12220.0
449,2021- 01- 21,3.6475,48.2,2.491,660.75,1997.5,54040.0,50210.0,100320.0,12300.0,37650.0,3160.84,1360000000.0,430.27,302480000.0,981.4,2000000000.0,2050.4,57300000.0,128.5,1370.25,68.1,7570.0,118980.0,10160.0
450,2021- 01- 20,3.6415,48.27,2.539,667.75,1980.5,52140.0,66030.0,133440.0,21420.0,25050.0,3114.55,1190000000.0,424.01,259500000.0,977.66,2440000000.0,2057.85,62320000.0,127.3,1369.5,68.42,7630.0,182300.0,13760.0
451,2021- 01- 19,3.6335,48.38,2.546,672.25,1964.0,110270.0,63500.0,211310.0,16620.0,36710.0,3092.66,1350000000.0,421.35,259930000.0,957.75,2110000000.0,2010.8,56020000.0,129.25,1385.75,66.47,7930.0,129340.0,12510.0
452,2021- 01- 18,3.6168,52.36,2.637,,1972.0,,,,,,3013.93,1470000000.0,410.5,289240000.0,944.67,2040000000.0,1991.87,64030000.0,,,,,,
453,2021- 01- 17,3.576,52.2,2.64,,,,,,,,,,,,,,,,,,,,,
454,2021- 01- 15,3.602,48.4,2.737,675.5,1991.0,72980.0,77450.0,150990.0,17930.0,29540.0,3085.9,1330000000.0,420.43,279520000.0,964.44,1840000000.0,2034.32,68030000.0,130.25,1416.75,67.92,13200.0,102080.0,21370.0
455,2021- 01- 14,3.6645,48.84,2.666,670.0,2005.5,71340.0,63300.0,163040.0,24440.0,26940.0,3149.93,1230000000.0,429.85,284700000.0,980.29,1740000000.0,2088.52,68840000.0,129.4,1436.5,66.3,9060.0,10.0,26500.0
456,2021- 01- 13,3.617,48.7,2.727,660.5,2013.0,64870.00000000001,80720.0,169240.0,19560.0,26940.0,3148.29,1580000000.0,430.38,303670000.0,979.13,1640000000.0,2112.51,60240000.0,127.25,1411.0,66.85,10550.0,240.0,34420.0
457,2021- 01- 12,3.6055,48.28,2.753,665.0,2019.5,78260.0,80420.0,201430.0,16650.0,31570.0,3125.95,1390000000.0,427.87,362360000.0,973.72,1740000000.0,2107.73,80640000.0,123.45,1422.0,68.5,7990.0,330.0,25570.0
458,2021- 01- 11,3.5645,47.73,2.747,634.75,2009.5,95190.0,58070.0,177250.0,12550.0,27560.0,3148.45,1710000000.0,431.13,545780000.0,976.63,2200000000.0,2116.85,109990000.0,123.55,1374.5,68.47,9510.0,370.0,23700.0
459,2021- 01- 08,3.6735,47.49,2.7,638.75,2021.5,106390.0,56140.0,148730.0,20630.0,23800.0,3152.18,1300000000.0,430.22,499110000.0,987.79,2560000000.0,2108.09,84840000.0,125.75,1375.75,68.7,10070.0,810.0,23620.0
460,2021- 01- 07,3.696,46.84,2.729,642.25,2036.5,63680.0,47490.0,135480.0,24270.0,24130.0,3031.68,1520000000.0,410.81,460330000.0,988.86,2260000000.0,2086.54,85730000.0,123.1,1360.5,69.12,7710.0,1100.0,16010.000000000002
